# mean_r,mean_g,mean_b,st_dev,skewness,diff_rg,diff_rb,diff_gb,energy,entropy,contrast,homogeneity,cloud,cover,class,cloud_height
9.331155372405372361e+01,9.974629273504272930e+01,1.195867887667887715e+02,3.680035769500478438e+01,1.667423420365998554e+00,-6.434739010989005692e+00,-2.627523504273505139e+01,-1.984049603174603860e+01,1.128154674000000000e+09,1.840681793389996048e+06,7.387884000000000000e+06,3.233268258529820014e+05,2.955921855921855856e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.091664301039774898e+01,7.619525664301040990e+01,9.707223799306815692e+01,1.126372908123409111e+01,7.544125293518584296e-01,-5.278613632612645823e+00,-2.615559498267041150e+01,-2.087698135005776123e+01,3.133849120000000000e+09,2.093912820290931966e+06,1.420869000000000000e+06,4.094911143985260860e+05,6.436705727017660514e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.983844474969473026e+01,1.042485347985347914e+02,1.224743620268620106e+02,2.455458921335226563e+01,1.704916961700457145e+00,-4.410090048840046961e+00,-2.263591727716728386e+01,-1.822582722832723334e+01,2.019471086000000000e+09,2.020851527387646260e+06,4.242301000000000000e+06,3.740994479364578729e+05,2.693162393162393253e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.982154150849974883e+01,8.845560323485723586e+01,1.011841871595973004e+02,9.894100078151724986e+00,1.590965321198963833e+00,1.365938273642512968e+00,-1.136264565109755331e+01,-1.272858392474006450e+01,3.031675520000000000e+09,2.060839543300544610e+06,2.872324000000000000e+06,3.804259097999281366e+05,2.448753919788743960e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.800151015018980161e+01,9.707786928536062021e+01,1.093469978544314216e+02,2.571561287054124989e+01,2.131451134597531549e+00,9.236408648291813961e-01,-1.134548770424161823e+01,-1.226912856907080140e+01,1.680262306000000000e+09,1.799844807351056021e+06,6.404247000000000000e+06,3.241426116619467502e+05,3.755834296088462754e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.109299570886284840e+02,1.148191599273807668e+02,1.319483578148209233e+02,2.697439482406928946e+01,8.956278866944813455e-01,-3.889202838752269020e+00,-2.101840072619243927e+01,-1.712919788744016714e+01,6.188498300000000000e+08,1.668467927365161479e+06,6.223077000000000000e+06,2.965838282730013598e+05,4.976943389998350065e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.066362728937729116e+02,1.079743360805860704e+02,1.161577152014652086e+02,1.604310342173623383e+01,1.094942060291373087e+00,-1.338063186813187144e+00,-9.521442307692311147e+00,-8.183379120879124002e+00,2.998536592000000000e+09,2.206572171594133135e+06,1.748035000000000000e+06,4.330958396490127197e+05,6.309188034188034644e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.136033363858364140e+02,1.166162606837606859e+02,1.322013232600732522e+02,2.684748539963447911e+01,1.644780592057867530e+00,-3.012924297924300276e+00,-1.859798687423686658e+01,-1.558506257631256275e+01,1.369606608000000000e+09,1.956161326953150332e+06,4.236203000000000000e+06,3.678028089365556370e+05,3.176739926739926556e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.044424175824175904e+02,1.087667506105006083e+02,1.261693315018315076e+02,3.014406586673198873e+01,1.460634398829524727e+00,-4.324333028083032104e+00,-2.172691391941392780e+01,-1.740258089133089925e+01,1.043029772000000000e+09,1.890200616279406939e+06,5.403481000000000000e+06,3.582859117340181256e+05,2.821657509157509125e-01,0.000000000000000000e+00,4.155000000000000000e+03
6.248901633932992183e+01,6.913947681135501000e+01,9.019528305000825696e+01,6.791575104408923202e+00,7.004792473984539081e-01,-6.650460472025088166e+00,-2.770626671067832802e+01,-2.105580623865324341e+01,4.677567898000000000e+09,2.195339565129836090e+06,1.525172000000000000e+06,4.076811760202595033e+05,2.131044726852615936e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.396435055289651928e+01,8.825721076085163475e+01,1.080252071298894379e+02,1.107834355363622514e+01,9.852223859862048183e-01,-4.292860207955101259e+00,-2.406085657699290792e+01,-1.976799636903780311e+01,2.404483176000000000e+09,1.996628979291721946e+06,3.219693000000000000e+06,3.481646156057151966e+05,2.119838257138141613e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.091545634593167335e+01,8.782330417560655178e+01,1.096854992573032064e+02,8.357636658818124786e+00,1.279124642491515917e+00,-6.907847829674864215e+00,-2.877004291137151881e+01,-2.186219508169665460e+01,3.089136918000000000e+09,2.077011581672473811e+06,2.616533000000000000e+06,3.488010761449721758e+05,1.172322165373824027e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.215594966166034112e+02,1.262698448588875948e+02,1.364904109589041070e+02,2.928685607822009729e+01,1.064388510146212496e+00,-4.710348242284212006e+00,-1.493091434230071002e+01,-1.022056610001649801e+01,4.870996740000000000e+08,1.611555142487485427e+06,8.469295000000000000e+06,2.740586452466641204e+05,5.746261759366232402e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.671964020465424028e+01,8.390190460472027212e+01,1.277164416570391268e+02,1.616703104640523492e+01,6.290753564311483137e-01,-1.718226440006601763e+01,-6.099680145238486517e+01,-4.381453705231884754e+01,1.515203568000000000e+09,1.903412776844436768e+06,2.665360000000000000e+06,3.486004709514466231e+05,1.938108598778676139e-02,0.000000000000000000e+00,1.875000000000000000e+03
6.843172470704736554e+01,7.610421191615778014e+01,1.014415893711833547e+02,9.368873324272769310e+00,1.455457959630637843e+00,-7.672487209110414597e+00,-3.300986466413599629e+01,-2.533737745502559235e+01,4.152078400000000000e+09,2.135857421519618481e+06,1.743894000000000000e+06,4.077481314286728157e+05,2.365406832810694818e-02,0.000000000000000000e+00,6.525000000000000000e+03
8.925486568986571001e+01,9.481470543345542978e+01,1.155295314407814402e+02,1.166044290834636676e+01,8.765228029208743665e-01,-5.559839743589733985e+00,-2.627466575091574796e+01,-2.071482600732601043e+01,2.194495048000000000e+09,2.169861604762855917e+06,2.548664000000000000e+06,3.829998941643145517e+05,1.148122710622710568e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.529567387357649864e+02,1.586802063046707474e+02,1.691662006931836970e+02,8.270906066611132701e+00,-1.263497466353230847e-01,-5.723467568905761027e+00,-1.620946195741871065e+01,-1.048599438851294963e+01,1.771299258000000000e+09,1.997200656448386842e+06,3.157311000000000000e+06,3.160764191244815011e+05,7.067981515101502410e-01,1.000000000000000000e+00,1.075500000000000000e+04
1.093104517704517775e+02,1.148194642857142895e+02,1.286200564713064693e+02,2.472145865421592248e+01,-4.975718919053828126e-01,-5.509012515262512011e+00,-1.930960470085468828e+01,-1.380059218559217982e+01,1.251439696000000000e+09,2.004321597751460038e+06,2.985226000000000000e+06,3.654262952139606350e+05,5.201388888888889284e-01,1.000000000000000000e+00,2.030500000000000000e+04
1.202174038620234313e+02,1.235320993563294394e+02,1.309530120481927611e+02,6.314172727041717614e+00,1.496243020788780992e-02,-3.314695494305993861e+00,-1.073560818616932977e+01,-7.420912691863335020e+00,3.201885642000000000e+09,2.144257317924171686e+06,1.967227000000000000e+06,3.656684023421024322e+05,6.281630632117510826e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.672313186813187258e+01,9.519786019536020660e+01,1.185098321123320915e+02,1.080195733516751844e+01,5.208760432725366707e-01,-8.474728327228321589e+00,-3.178670024420023310e+01,-2.331197191697191329e+01,2.077100252000000000e+09,2.161764664033564273e+06,2.900576000000000000e+06,3.797301100585118984e+05,9.614316239316239576e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.867472680097678506e+01,9.666280677655677778e+01,1.206654029304029336e+02,1.369872215642347513e+01,3.380959129061996138e-01,-7.988079975579977621e+00,-3.199067612942613081e+01,-2.400259615384615941e+01,1.860997820000000000e+09,2.130589660325977020e+06,2.534763000000000000e+06,3.891464498966458486e+05,7.964896214896215187e-02,1.000000000000000000e+00,3.425000000000000000e+03
1.222428915662650724e+02,1.260239032843703626e+02,1.336802376629807156e+02,1.237055351031075645e+01,7.040070972755926304e-01,-3.781011718105304897e+00,-1.143734609671562730e+01,-7.656334378610324620e+00,1.599452148000000000e+09,1.944574867450466147e+06,2.359798000000000000e+06,3.476677790183451725e+05,6.455471199867964804e-01,1.000000000000000000e+00,1.450500000000000000e+04
8.434547945205478925e+01,8.650419211090938632e+01,1.014966430103977615e+02,7.859169939296002383e+00,7.476559924964255588e-01,-2.158712658854597066e+00,-1.715116355834297224e+01,-1.499245089948837517e+01,3.305597334000000000e+09,2.120228603771703783e+06,1.737744000000000000e+06,3.832383369176352862e+05,2.842300709688068139e-01,1.000000000000000000e+00,2.510500000000000000e+04
9.109961080586080584e+01,9.347702533577533757e+01,1.073562988400488507e+02,7.924563721115521098e+00,7.802653911439763057e-01,-2.377414529914532171e+00,-1.625668803418803066e+01,-1.387927350427350071e+01,4.311235456000000000e+09,2.350932736469840165e+06,1.489913000000000000e+06,4.386329225038842415e+05,2.369184981684981373e-01,1.000000000000000000e+00,3.192500000000000000e+04
7.402011222974087445e+01,8.133119491665291889e+01,1.048922957583759512e+02,1.126016133333519420e+01,1.470521898113993142e+00,-7.311082686912044437e+00,-3.087218352863509097e+01,-2.356110084172305008e+01,3.428987860000000000e+09,2.086327406027699122e+06,1.714930000000000000e+06,3.839377487461445853e+05,4.769598943720085998e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.951458821587719683e+01,8.565008582274300863e+01,1.074181317049017963e+02,1.217081919854101812e+01,1.265093201314163363e+00,-6.135497606865812692e+00,-2.790354348902458526e+01,-2.176804588215877700e+01,2.237145650000000000e+09,2.001302236328405561e+06,2.390541000000000000e+06,3.519081671643026057e+05,1.762337019310117325e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.216925824175822868e+01,9.938760073260073113e+01,1.200087881562881478e+02,1.048762843087074081e+01,4.085234228192249351e-01,-7.218342490842488246e+00,-2.783952991452991910e+01,-2.062118742368743085e+01,2.030502790000000000e+09,2.157506054036732297e+06,3.124565000000000000e+06,3.728574164629860315e+05,2.125534188034187977e-01,1.000000000000000000e+00,0.000000000000000000e+00
8.459445665445664986e+01,9.338057692307691582e+01,1.187615827228327134e+02,8.229364925155094213e+00,3.749836497032938976e-01,-8.786120268620280171e+00,-3.416712606837607780e+01,-2.538100579975580118e+01,3.181236510000000000e+09,2.289959979160963092e+06,1.973578000000000000e+06,4.080818331927615800e+05,4.844322344322343939e-03,1.000000000000000000e+00,3.555000000000000000e+03
8.968070638719258625e+01,9.406403696979700157e+01,1.131231242779336554e+02,1.049018118936839983e+01,1.377075304103319242e+00,-4.383330582604401116e+00,-2.344241789074105142e+01,-1.905908730813665031e+01,2.311753748000000000e+09,2.027806961290996987e+06,2.260173000000000000e+06,3.532096244517509476e+05,1.970457171150354764e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.088099053724054954e+01,9.453000763125764649e+01,1.104627564102564037e+02,1.891837670728804710e+01,9.626970072597413886e-01,-3.649017094017096952e+00,-1.958176587301587190e+01,-1.593274877899877318e+01,2.581819132000000000e+09,2.170703648933764081e+06,1.411049000000000000e+06,4.382023826403836138e+05,1.337179487179487314e-01,1.000000000000000000e+00,3.507500000000000000e+04
8.358729823403200498e+01,8.712111569565935554e+01,9.812598448588876465e+01,6.850343725371798698e+00,2.238113137207839998e-01,-3.533817461627336343e+00,-1.453868625185674368e+01,-1.100486879022941089e+01,3.256029576000000000e+09,2.158548203996089287e+06,1.727642000000000000e+06,3.718083000200831448e+05,8.225119656709027616e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.254856246905430339e+01,7.908345106453208473e+01,1.011573246410298736e+02,1.032400159623147573e+01,9.599230884919007778e-01,-6.534888595477796436e+00,-2.860876217197557025e+01,-2.207387357649777471e+01,2.928392140000000000e+09,2.074524067702408414e+06,1.736253000000000000e+06,3.832875865128122387e+05,3.493810859877867492e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.274214457831325120e+02,1.337407014358805100e+02,1.449805050338339640e+02,6.951501771232762472e+00,-2.981196429292418126e-01,-6.319255652747983731e+00,-1.755905925070143780e+01,-1.123980359795345230e+01,2.580497890000000000e+09,2.083714169387071161e+06,2.421339000000000000e+06,3.367044234047812643e+05,3.266215547119986629e-01,1.000000000000000000e+00,1.420500000000000000e+04
1.022927854090354174e+02,1.094392094017094053e+02,1.235991437728937683e+02,2.169990246757563668e+01,-4.876235874328089248e-01,-7.146423992674002967e+00,-2.130635836385836512e+01,-1.415993437118436660e+01,1.151458354000000000e+09,2.004122363527306356e+06,3.062597000000000000e+06,3.636927006299031782e+05,3.249038461538460987e-01,1.000000000000000000e+00,1.455500000000000000e+04
7.043530945700611312e+01,7.547082356824559213e+01,9.528340155141113144e+01,1.009965636594232130e+01,9.765765569070276042e-01,-5.035514111239479007e+00,-2.484809209440500410e+01,-1.981257798316552510e+01,2.915711584000000000e+09,2.077808353851379594e+06,1.720034000000000000e+06,3.867243610447938554e+05,3.281234527149694963e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.414554150849975258e+02,1.440909407492985395e+02,1.477290609011388085e+02,6.945841504876954176e+00,-8.325268663814773262e-01,-2.635525664301042070e+00,-6.273645816141282694e+00,-3.638120151840240624e+00,3.746752284000000000e+09,2.138835594151750207e+06,1.838621000000000000e+06,3.679708366688867682e+05,9.220465423337184108e-01,1.000000000000000000e+00,1.105500000000000000e+04
9.091529609279609758e+01,9.405971611721612646e+01,1.082144154456654377e+02,1.041600520531939544e+01,8.189481966194356310e-01,-3.144420024420014670e+00,-1.729911935286935432e+01,-1.415469932844933965e+01,3.566669882000000000e+09,2.298475963824745733e+06,1.361671000000000000e+06,4.455698118090234930e+05,1.747359584859584924e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.172601037851038086e+01,9.408894993894992353e+01,1.078324374236874235e+02,8.852902090803304702e+00,8.504667388214364188e-01,-2.362939560439556441e+00,-1.610642704517704615e+01,-1.374348748473748394e+01,3.966230638000000000e+09,2.322072662408918142e+06,1.492835000000000000e+06,4.372033177571389824e+05,2.495879120879120894e-01,1.000000000000000000e+00,3.362500000000000000e+04
8.371684676434675509e+01,9.200733058608057036e+01,1.149601159951159985e+02,1.823239144877921447e+01,7.429406703788348221e-01,-8.290483821733815262e+00,-3.124326923076922924e+01,-2.295278540903541042e+01,2.077627390000000000e+09,2.108543186549386475e+06,2.225198000000000000e+06,4.048865731711822446e+05,5.085775335775336026e-02,1.000000000000000000e+00,3.325000000000000000e+03
1.238154150849975252e+02,1.281653556692523637e+02,1.357955900313583015e+02,7.984867596742295959e+00,7.043895835520189719e-01,-4.349940584254837539e+00,-1.198017494636077629e+01,-7.630234362105936974e+00,2.521211878000000000e+09,2.072779898868431803e+06,2.173599000000000000e+06,3.509394081321451813e+05,5.481647136491170080e-01,1.000000000000000000e+00,0.000000000000000000e+00
1.361922363426307925e+02,1.392499570886284914e+02,1.433461907905594899e+02,6.459866679592452421e+00,-2.954114251495522092e-01,-3.057720745997698941e+00,-7.153954447928696503e+00,-4.096233701930998450e+00,3.530670656000000000e+09,2.138022520160704851e+06,2.001923000000000000e+06,3.605809419408804970e+05,8.824839082356824571e-01,1.000000000000000000e+00,0.000000000000000000e+00
9.078799450549452388e+01,9.421719322344321768e+01,1.061789942002442046e+02,1.456246299195653471e+01,9.043758239499956053e-01,-3.429198717948708008e+00,-1.539099969474969676e+01,-1.196180097680098697e+01,3.198521604000000000e+09,2.249330396253875457e+06,1.229222000000000000e+06,4.515772250915750628e+05,2.768421855921855967e-01,1.000000000000000000e+00,3.027500000000000000e+04
8.932204984320844687e+01,9.132181383066513547e+01,1.027772965835946479e+02,5.171313722379041522e+00,-8.117694856540230708e-02,-1.999763987456674386e+00,-1.345524674038619928e+01,-1.145548275292952844e+01,3.887464408000000000e+09,2.204270067562356126e+06,1.811599000000000000e+06,3.652313610550399171e+05,2.562039940584254771e-01,1.000000000000000000e+00,1.680500000000000000e+04
1.058696055454695681e+02,1.081774170655223628e+02,1.181460604060075923e+02,4.100516787888511594e+00,4.801507915285084804e-01,-2.307811520052809318e+00,-1.227645486053803658e+01,-9.968643340485231263e+00,6.096174584000000000e+09,2.286039050930777099e+06,1.636101000000000000e+06,3.776262589549337281e+05,4.363129229245749641e-01,2.000000000000000000e+00,0.000000000000000000e+00
8.981502063046707462e+01,9.418501072784287942e+01,1.041039693018650070e+02,4.592447452096582339e+00,-1.728513797921510664e-01,-4.369990097375805682e+00,-1.428894867139791813e+01,-9.918958574022113339e+00,4.559375834000000000e+09,2.239736036010626238e+06,1.792420000000000000e+06,3.711576801989678643e+05,1.237448423832315514e-01,2.000000000000000000e+00,1.605500000000000000e+04
8.118836606700776315e+01,9.246588545964679895e+01,1.180312279254002448e+02,7.923838750091717564e+00,5.168676717987360503e-01,-1.127751939263905001e+01,-3.684286185839246741e+01,-2.556534246575341385e+01,2.067697330000000000e+09,2.008727028037168086e+06,3.936910000000000000e+06,3.192644226621355047e+05,1.335566925235187330e-01,2.000000000000000000e+00,1.302500000000000000e+04
1.125867865984485832e+02,1.160633866974748400e+02,1.246252830500082354e+02,1.688481085883291755e+01,9.712901203450655663e-01,-3.476600099026242674e+00,-1.203849645155966464e+01,-8.561896352533423737e+00,8.460599920000000000e+08,1.768927192432271782e+06,6.253030000000000000e+06,2.909228729928801185e+05,5.897722396435055581e-01,2.000000000000000000e+00,7.905000000000000000e+03
7.811686581944215391e+01,8.178805578478296923e+01,1.054743109423997254e+02,1.187774066361363623e+01,5.881497272336438931e-01,-3.671189965340815320e+00,-2.735744512295758568e+01,-2.368625515761676681e+01,2.334114630000000000e+09,2.040238343128788518e+06,1.634924000000000000e+06,3.877333864667189191e+05,8.845188975078395466e-02,2.000000000000000000e+00,0.000000000000000000e+00
1.816661828449328482e+02,1.870286187423687352e+02,1.873263858363858390e+02,2.474320645493299864e+01,3.314291575678492141e-02,-5.362435897435887000e+00,-5.660202991452990773e+00,-2.977670940171037728e-01,6.598654160000000000e+08,1.859093786556806881e+06,4.020621000000000000e+06,3.282493807118927944e+05,8.787057387057387592e-01,2.000000000000000000e+00,3.275000000000000000e+03
9.772153655718764753e+01,1.051898580623865058e+02,1.216843786103317200e+02,1.928072600456604135e+01,1.012871182813799065e+00,-7.468321505198871613e+00,-2.396284205314406890e+01,-1.649452054794519995e+01,1.224732902000000000e+09,1.815655400833477499e+06,4.269103000000000000e+06,3.127249662485539448e+05,4.408037629971943150e-01,2.000000000000000000e+00,7.675000000000000000e+03
1.045986515926720557e+02,1.086344776365736919e+02,1.189896435055289459e+02,1.926485319575980881e+01,1.068979320552719825e+00,-4.035826043901636240e+00,-1.439099191285690615e+01,-1.035516586895526814e+01,7.922440480000000000e+08,1.750344918196180835e+06,5.686434000000000000e+06,2.896232547210347839e+05,5.252434395114705667e-01,2.000000000000000000e+00,8.055000000000000000e+03
1.106071381416075070e+02,1.164739841558012756e+02,1.296351675193926383e+02,2.174526683335057342e+01,1.569191592184741690e+00,-5.866846014193768610e+00,-1.902802937778512060e+01,-1.316118336359134666e+01,8.242527240000000000e+08,1.741479836725937203e+06,6.024589000000000000e+06,2.926987167968680733e+05,4.951807228915662829e-01,2.000000000000000000e+00,7.305000000000000000e+03
7.333988777025912498e+01,8.153307641525005067e+01,1.066460158441987289e+02,1.540765560287889535e+01,6.636493863445922514e-01,-8.193188644990911484e+00,-3.330612807393958974e+01,-2.511293942894867826e+01,2.114113530000000000e+09,1.905214087994363857e+06,5.025556000000000000e+06,3.423674301968378131e+05,7.210595807889090547e-02,2.000000000000000000e+00,7.475000000000000000e+03
1.246631473840567566e+02,1.283952351873246300e+02,1.361264069978544455e+02,1.325301935725479296e+01,-6.528376037886307603e-02,-3.732087803267859272e+00,-1.146325961379767655e+01,-7.731171810529814614e+00,1.020558606000000000e+09,1.845925688005324453e+06,4.059068000000000000e+06,3.016156880699062604e+05,5.105000825218682925e-01,2.000000000000000000e+00,1.257500000000000000e+04
1.124169291819291914e+02,1.181824801587301579e+02,1.257030235042734887e+02,1.659874903016683234e+01,2.776006174641027502e-01,-5.765550976800981609e+00,-1.328609432234432397e+01,-7.520543345543345026e+00,8.078802920000000000e+08,1.914165471834350843e+06,6.116985000000000000e+06,3.013031783467925270e+05,5.279990842490842606e-01,2.000000000000000000e+00,1.095500000000000000e+04
7.297713319029543300e+01,8.610949166529128718e+01,1.183121620729493202e+02,1.417354382491920717e+01,6.243179510830468848e-01,-1.313235847499586839e+01,-4.533502888265389430e+01,-3.220267040765803301e+01,1.762034714000000000e+09,1.935241358061480336e+06,3.228585000000000000e+06,3.644534875559724169e+05,1.847334543654068420e-02,2.000000000000000000e+00,7.875000000000000000e+03
1.010362973137973199e+02,1.054716544566544485e+02,1.175556379731379906e+02,1.835523328541539101e+01,5.182165657051988061e-01,-4.435357142857143664e+00,-1.651934065934065288e+01,-1.208398351648351721e+01,7.765815880000000000e+08,1.905037618641253794e+06,5.443681000000000000e+06,3.087690940384126152e+05,4.083134920634921006e-01,2.000000000000000000e+00,0.000000000000000000e+00
1.022942531770919175e+02,1.103636012543324085e+02,1.253810331737910531e+02,1.953391949673292771e+01,1.124901769729662604e+00,-8.069348077240462658e+00,-2.308677999669912495e+01,-1.501743191945866052e+01,9.139761740000000000e+08,1.753665307561847148e+06,6.155770000000000000e+06,2.843956792759419768e+05,3.971051328602078767e-01,2.000000000000000000e+00,0.000000000000000000e+00
1.342764003961049752e+02,1.370093183693679180e+02,1.403603416405347275e+02,2.483591772339761405e+01,-3.021829920762639926e-02,-2.732917973262914302e+00,-6.083941244429753148e+00,-3.351023271166837958e+00,7.627526780000000000e+08,1.769213147946940269e+06,2.781163000000000000e+06,3.398761640001941123e+05,7.538867799966991745e-01,2.000000000000000000e+00,0.000000000000000000e+00
8.317387687737250701e+01,8.605842053144083081e+01,1.050627347747152953e+02,9.829657692041523731e+00,5.352004706960559188e-01,-2.884543654068323804e+00,-2.188885789734278831e+01,-1.900431424327446450e+01,1.538869230000000000e+09,1.942942489004344447e+06,4.110801000000000000e+06,3.176851103157962789e+05,2.454414919953787910e-01,2.000000000000000000e+00,7.355000000000000000e+03
1.733020009157509094e+02,1.770016529304029405e+02,1.763995451770451837e+02,1.685271163088374280e+01,2.269663305857753111e-01,-3.699652014652031085e+00,-3.097544261294274293e+00,6.021077533577567920e-01,1.188410068000000000e+09,1.997571158771181479e+06,3.266724000000000000e+06,3.471208418250048999e+05,9.315399877899878112e-01,2.000000000000000000e+00,3.910000000000000000e+03
1.581193864468864376e+02,1.629721565934065950e+02,1.657779685592185501e+02,2.454855619222769292e+01,3.374081727081158499e-01,-4.852770146520157368e+00,-7.658582112332111613e+00,-2.805811965811955133e+00,7.963343760000000000e+08,1.899144069191055838e+06,3.366754000000000000e+06,3.469129552563612815e+05,8.225824175824175688e-01,2.000000000000000000e+00,0.000000000000000000e+00
