filename,azimuth,altitude,energy,entropy,contrast,homogeneity,cloud_cover
m180502162019624,264.638329505542,23.98888624253394,,,,,0.29758360466799205
m180502165020885,270.6327494079553,19.3853267891143,,,,,0.5287006786738597
m180502172022033,276.46685111017007,14.789002213572994,,,,,0.22308720380071606
m180502175023229,282.21948231596497,10.258429307850463,,,,,0.26477342386007185
m180503060635705,85.84610684751902,16.82443615227723,,,,,0.034136061145299865
m180503063636787,91.72245326975032,21.437708134696628,,,,,0.02652657932928651
m180503070637906,97.80117136689994,26.04023793709889,,,,,0.22416265090410611
m180503073639433,104.18931069382946,30.57887644245756,,,,,0.23976575013051799
m180503080640520,110.99868827744118,34.98540713643714,,,,,0.23856736467834308
m180503083641709,118.36738322199608,39.18734634401815,,,,,0.2513881508709154
m180503090642775,126.44109029267969,43.093353945430025,,,,,0.26670469231137417
m180503093644120,135.36649463210722,46.59386687619658,,,,,0.2580786858505536
m180503100645137,145.23782553006814,49.552759466159465,,,,,0.14866963141629608
m180503103646468,156.0714344594355,51.82553223323789,,,,,0.2526338661150392
m180503110647618,167.72182473050964,53.26952643133237,,,,,0.21743006313787616
m180503113649082,179.86066914988808,53.77655186398993,,,,,0.2540739239149769
m180503120650102,192.00133039958573,53.30433307534276,,,,,0.22852477149341235
m180503123651547,203.67491599308124,51.89269348334662,,,,,0.12924060120364908
m180503130652502,214.54031262284585,49.648262586229166,,,,,0.25264955930844507
m180503133653665,224.44586276854852,46.71322443194255,,,,,0.24385752407595276
m180503140655139,233.40362854426357,43.23246440825567,,,,,0.2684096695158059
m180503143656124,241.50579018302946,39.34281852500057,,,,,0.32665762507534657
m180503150657272,248.89837712930105,35.154669469353806,,,,,0.27216584153477635
m180503153658482,255.72730954450654,30.76005404038132,,,,,0.15311513074907768
m180503160659711,262.12766124967203,26.234563649174923,,,,,0.1427940660143491
m180503163700904,268.2187966307327,21.641758328603466,,,,,0.12286479420058312
m180503170702002,274.10773109160436,17.03497673344287,,,,,0.02095042391963434
m180503173703335,279.87853060059143,12.470487669622996,,,,,0.020832770059885018
m180504060521146,85.43235447816716,16.874532174744687,,,,,0.027386053655612273
m180504063522653,91.296871012756,21.486923062761157,,,,,0.022136578133949994
m180504070523540,97.3606719767583,26.092137129507233,,,,,0.02056162081930035
m180504073524788,103.72705032099216,30.634952295543368,,,,,0.020150713722820426
m180504080526215,110.51896994108533,35.05514678295755,,,,,0.02019839857611816
m180504083527165,117.86443541227301,39.273341840763194,,,,,0.02066897725459606
m180504090528487,125.91471493410349,43.20129483997832,,,,,0.02058192458745955
m180504093529653,134.81490221511532,46.72803569715772,,,,,0.02055212249453276
m180504100530978,144.67494964056738,49.72124998769992,,,,,0.020669966331011157
m180504103532046,155.52037479719885,52.03428671993557,,,,,0.01921370777340461
m180504110533278,167.2005310326759,53.5192927889014,,,,,0.710214419297515
m180504113534369,179.38800639894484,54.065851356474994,,,,,0.7878430779452158
m180504120535566,191.60366312572927,53.62851092882449,,,,,0.8098611571288982
m180504122551416,199.61696400339326,52.792260132888565,,,,,0.7944486903509889
m180504124051934,205.3393101504083,51.911889730008944,,,,,0.8111731159649462
m180504125552532,210.85091764077174,50.825636934977624,,,,,0.7919306506469567
m180504131013042,215.89510796547455,49.61273535726134,,,,,0.020234920788678022
m180504132513558,220.92569255335067,48.18044810340425,,,,,0.019901622052159687
m180504134014165,225.7139283690964,46.59683117829636,,,,,0.01989599940801733
m180504135514734,230.25660522380184,44.883614828782065,,,,,0.01984479353342267
m180504141055599,234.76338260422972,42.97052665358569,,,,,0.742115734646594
m180504143546323,241.4416410463447,39.72718400544845,,,,,0.02046541830425291
m180504150547651,248.8578058056312,35.540687855580835,,,,,0.021177310479326954
m180504153733489,256.086167683499,30.885852464514613,,,,,0.021179780596666215
m180504160734595,262.47367863302486,26.354909874803255,,,,,0.021288006930979
m180504163735901,268.55347590006335,21.759763506893776,,,,,0.021306930906146472
m180504170736998,274.429514963782,17.1559615817586,,,,,0.021549888035642062
m180504173738235,280.19536941581,12.591820857586395,,,,,0.022077034683003552
m180505052650819,77.88965363431701,11.26363507819041,,,,,0.02947749534538728
m180505055652045,83.62539378229444,15.81129540966902,,,,,0.02246175570722523
m180505062653320,89.44458518155108,20.41562496691758,,,,,0.022355336484325132
m180505065654466,95.43714044232097,25.02896354368139,,,,,0.021755277113747907
m180505072655371,101.70267104345959,29.597607070063923,,,,,0.022159764573513624
m180505075656953,108.3563476347517,34.06160014553082,,,,,0.022329312876637662
m180505082658117,115.5345349429766,38.35268015196967,,,,,0.02152946086027299
m180505085659371,123.37639807247331,42.380289026269864,,,,,0.021968204845923583
m180505092700298,132.0367091098343,46.041553874247256,,,,,0.02176620149145346
m180505095701436,141.6433565170789,49.20923168675909,,,,,0.021223615603640562
m180505102702944,152.25099546794553,51.737409132566384,,,,,0.02121183595343437
m180505105703942,163.77247274862486,53.47572642728048,,,,,0.021134605462111603
m180505112705329,175.93209460345847,54.2976509014323,,,,,0.021376909853352846
m180505115706237,188.25852333820214,54.13432400290437,,,,,0.020754349039412014
m180505122707723,200.24661182222007,53.00064578937107,,,,,0.02078151255983114
m180505125708741,211.48787376201045,50.9877924560629,,,,,0.020322902915686163
m180505132709958,221.7669532930428,48.234293899726055,,,,,0.020048106846705615
m180505135711366,231.05625645107025,44.88960490468417,,,,,0.02016607833430193
m180505142712477,239.43140709058324,41.09827276434223,,,,,0.020653934385946662
m180505145713676,247.03769699560618,36.978637336259865,,,,,0.020765144436413724
m180505152714984,254.0268110072268,32.62919336336326,,,,,0.02110126544817994
m180505155716059,260.54499713595334,28.127728162562377,,,,,0.02118763959444353
m180505162717314,266.7116744092344,23.54591261636547,,,,,0.02093764570854704
m180505165718531,272.6402239672921,18.938753653253233,,,,,0.021533511718161535
m180505172719667,278.4256127603463,14.357824324101136,,,,,0.021589627580269444
m180506052331988,77.09308282236428,10.998853403504755,,,,,0.0260394274311737
m180506054923118,82.02054521415155,14.899977419660068,,,,,0.025527346245312665
m180506061324064,86.63904399883332,18.572032258978787,,,,,0.023425120346342858
m180506063725119,91.34283135568101,22.264939665833552,,,,,0.02320454372257113
m180506070126084,96.17915853337281,25.952789317607927,,,,,0.022525310886762944
m180506072527050,101.20110976213805,29.607685014184277,,,,,0.022221495033425034
m180506074927925,106.46467893279248,33.19640642298696,,,,,0.022603405638950635
m180506081328841,112.04418533369503,36.68891437204626,,,,,0.022823513907609526
m180506083730049,118.0143580645548,40.044118443315384,,,,,0.022618945692386105
m180506090130660,124.44116992256494,43.20703561397572,,,,,0.022154256344419948
m180506092601797,131.567338510071,46.185339601559775,,,,,0.022068470891466352
m180506095052760,139.44137183055847,48.87163934174745,,,,,0.02198643078557548
m180506101541981,147.99983108701625,51.138036127235665,,,,,0.021810864325261827
m180506103943010,156.93259837036902,52.854213363755164,,,,,0.021310626623602218
m180506110343991,166.39030667257234,54.02246940996166,,,,,0.021521683289797453
m180506112745098,176.21755552963,54.58719286563289,,,,,0.021493745130544008
m180506115235022,186.48021528589763,54.50190429346695,,,,,0.02104925735139182
m180506121636045,196.2302283638208,53.777712996148836,,,,,0.021094388533978107
m180506124051892,205.65731009778574,52.44652278729169,,,,,0.02085229478811443
m180506130555000,214.78834411236568,50.50716570454744,,,,,0.020495718961969892
m180506132956190,222.8778152596537,48.19196038725031,,,,,0.020614567795291725
m180506135356851,230.31788568103522,45.51107357197987,,,,,0.020623826128205968
m180506141758072,237.17058715455232,42.53149233902102,,,,,0.02086434543687161
m180506144158893,243.48791108016715,39.32559620300838,,,,,0.02131773822509699
m180506150559839,249.36266606832186,35.941797544779,,,,,0.021170148472148247
m180506153000996,254.86834495448574,32.42870682065587,,,,,0.02106196229785448
m180506155417029,260.133956351702,28.785391709817272,,,,,0.021040776423928827
m180506161905576,265.2688379282042,25.00622072129254,,,,,0.021267924467393978
m180506164306498,270.0675649145151,21.321123635753683,,,,,0.021395836425292802
m180506170707438,274.74706411867425,17.63884741834204,,,,,0.021264565723089397
m180506173108468,279.35317977039074,13.984570707659218,,,,,0.02120295971616998
m180506175509378,283.92713889149485,10.386834302925763,,,,,0.020950266155058246
m180507051802302,75.88726073572272,10.409104988488236,,,,,0.027103712935649026
m180507054201447,80.44594755384267,14.006532327161748,,,,,0.02623203179564146
m180507060601622,85.03877165743434,17.663728089941102,,,,,0.026208083115616274
m180507063001956,89.70358595487795,21.349904345368824,,,,,0.02587683456926705
m180507065401824,94.48605026077503,25.04011041240685,,,,,0.023947991730602688
m180507071801971,99.43741148446819,28.707220194766478,,,,,0.024647571642203183
m180507074202212,104.61918230962254,32.32414003955756,,,,,0.023363748670935214
m180507080614712,110.13633591359205,35.88132988005688,,,,,0.022732876153521327
m180507083215712,116.48393123760837,39.562224691708884,,,,,0.022967519945348087
m180507090001858,123.84516761558962,43.26172152356542,,,,,0.022403290609382235
m180507092552938,131.3491412868458,46.41923601459228,,,,,0.02239715603054667
m180507094953940,138.96146907909505,49.03134965510986,,,,,0.022357738155006957
m180507101354873,147.23265057906207,51.256837022564284,,,,,0.022169545743067086
m180507103755820,156.15025484245743,53.015928337638975,,,,,0.021603055180362422
m180507110156785,165.624888353424,54.23225525522401,,,,,0.021673288126292798
m180507112557772,175.47851540105628,54.844499752045614,,,,,0.021604840029319925
m180507114958710,185.46007189184286,54.81877042944218,,,,,0.021212130722283073
m180507121359690,195.2914052020242,54.15663140073363,,,,,0.021104560631392714
m180507123802213,204.73882723933747,52.892599026890636,,,,,0.021453515216991747
m180507130506578,214.68539950119523,50.830346350410345,,,,,0.02078593291643387
m180507133001795,223.10934501213876,48.424873253042335,,,,,0.9513600812085147
m180507135401693,230.5590733210067,45.73346794645007,,,,,0.9551660223766366
m180507141801833,237.40639260545785,42.748883599924184,,,,,0.9701626902715809
m180507144201993,243.72407170090952,39.535419614311174,,,,,0.021036712356283058
m180507150645696,249.7656199085959,36.04219108029444,,,,,0.021461232666772485
m180507153101713,255.3129356279402,32.4841167302976,,,,,0.020969618442791077
m180507155517877,260.55944981623713,28.83721918523933,,,,,0.021054519368723098
m180507162021440,265.73471147111246,25.013694655791824,,,,,0.02084672765960881
m180507164422419,270.52070698481043,21.327468881492624,,,,,0.02100775534396013
m180507170911129,275.34396801061996,17.524252211994856,,,,,0.021060334248174762
m180507173311978,279.9371882651835,13.877478464115296,,,,,0.024087294755643546
m180507175713308,284.50781425397264,10.285282196572368,,,,,0.02825214198176642
m180508053655489,79.30881667968393,13.456009688548612,,,,,0.03369575109148967
m180508060656653,85.0425419218562,18.022797964797842,,,,,0.03039974467406048
m180508063658025,90.89557007826107,22.6375828341184,,,,,0.030728791252927108
m180508070659237,96.9527594191468,27.24538383501262,,,,,0.029514941028390286
m180508073700199,103.32324270707184,31.79402856750536,,,,,0.0287958150386961
m180508080701796,110.13045512071666,36.22087224407655,,,,,0.026674006134851075
m180508083702668,117.5164509344392,40.450880114051735,,,,,0.028758547884965808
m180508090703885,125.63803763120461,44.391786567027786,,,,,0.024549651115775055
m180508093705064,134.6569062792346,47.93154576476524,,,,,0.02293180302237013
m180508100706311,144.68373326384003,50.92912454618707,,,,,0.9470330815176363
m180508103707498,155.74623549267284,53.23246923999047,,,,,0.9632389430596543
m180508110708632,167.69357506810246,54.689724250358545,,,,,0.9905547244533965
m180508113709902,180.15970849212957,55.185189587845855,,,,,0.9548366011020734
m180508120711365,192.62832810501456,54.67494713608922,,,,,0.9845006700534743
m180508123712346,204.5637558305317,53.20454401156888,,,,,0.9666352357342352
m180508130713476,215.6103846997334,50.89077644909204,,,,,0.9944157800174244
m180508133714717,225.6208602114658,47.885916686014966,,,,,0.9927321723222613
m180508140715909,234.62044040527968,44.344053790013156,,,,,0.971846091969433
m180508143717018,242.73506030909166,40.39967418584415,,,,,0.9944179940557241
m180508150718304,250.11242959389247,36.17077963670368,,,,,0.021102188504633926
m180508153719507,256.9138773278778,31.747296413204133,,,,,0.02165783013686346
m180508160720630,263.2811709174605,27.204088511290724,,,,,0.021316384482224466
m180508163721962,269.3373630507274,22.60369485055138,,,,,0.021250047077855116
m180508170723093,275.1912449807785,17.998267340393742,,,,,0.021875640423700958
m180508173724554,280.9273744495386,13.442782173447236,,,,,0.025196080410350263
m180509051406968,74.8182063570215,10.264895789447172,,,,,0.2060754688902177
m180509054408372,80.51403087948935,14.76172073048067,,,,,0.1717648967751276
m180509061409497,86.2617033679468,19.342496380376442,,,,,0.16628176968936303
m180509064410714,92.14660118701894,23.958286995052283,,,,,0.21523446412138875
m180509071411831,98.26349321143975,28.558451844454428,,,,,0.021994587078734786
m180509074413177,104.72648458148345,33.08942517001705,,,,,0.022040932327537517
m180509081414149,111.65730975872717,37.48107288179517,,,,,0.7233532574441971
m180509084437211,119.30400706287992,41.70654209106688,,,,,0.7605184927527917
m180509091438218,127.64474720935435,45.56544529286776,,,,,0.791105451141975
m180509094439442,136.92268493260292,48.98999627478002,,,,,0.9159573533393461
m180509101440519,147.2442755610294,51.836822535935916,,,,,0.9169228162361994
m180509104441883,158.59797607493655,53.94829355557532,,,,,0.966042611259895
m180509111443137,170.7850416298553,55.176542568356616,,,,,0.9698946982409061
m180509114444261,183.36870894912,55.41819807628625,,,,,0.8388854918851458
m180509121445473,195.80507640874418,54.65268413448956,,,,,0.8208690608111258
m180509124446555,207.59194751981352,52.94705271004857,,,,,0.8006867522267896
m180509131447877,218.4171006749884,50.4327166425943,,,,,0.8153752494759436
m180509134449019,228.18987194322602,47.26502175460954,,,,,0.37926654974787144
m180509141451312,236.96439740388797,43.59757217033871,,,,,0.35428494430470714
m180509144451735,244.8714888399583,39.56692386185786,,,,,0.5190327519770619
m180509151452839,252.0868460376464,35.27466223269259,,,,,0.4888524510249257
m180509154454043,258.7649951967347,30.807629723045043,,,,,0.4767594133405421
m180509161455154,265.0368573832339,26.241988064802726,,,,,0.5297378024865887
m180509164456450,271.02534868144767,21.635271356439247,,,,,0.5606767988548662
m180509171457663,276.8323755137925,17.04063896026481,,,,,0.47344676834307925
m180509174458845,282.54577411299476,12.507206766600984,,,,,0.31412427625908207
m180510051639615,75.14144505949236,10.853053624160724,,,,,0.9152122419405231
m180510054640703,80.82918263798291,15.355269291996656,,,,,0.9513282709322602
m180510061641986,86.57882222092131,19.939139017586445,,,,,0.9605571447880683
m180510064643939,92.47689547490242,24.558150066455948,,,,,0.9978475562872673
m180510071644412,98.61308278372852,29.155915811912124,,,,,0.999831597980062
m180510074645533,105.10302608023709,33.6785187406469,,,,,0.9985109716131806
m180510081646763,112.07817235500501,38.060050942264226,,,,,0.9973330438000358
m180510084647965,119.6894209773654,42.22046601478615,,,,,0.9984458266212572
m180510091649156,128.1057439971952,46.06257378141797,,,,,0.9345780310701727
m180510094650437,137.47441395337822,49.459527383988785,,,,,0.9998573014462632
m180510101651632,147.90400353296096,52.26766403859115,,,,,0.8383376061652866
m180510104652855,159.3734484325431,54.3273963752677,,,,,0.4620645644481178
m180510111654137,171.66614969316527,55.490908855095626,,,,,0.3062638903968748
m180510114656479,184.33106894279643,55.658146036923384,,,,,0.28550258031779235
m180510121656491,196.78979844176325,54.81553974996476,,,,,0.5426298634392567
m180510124657702,208.56296819335756,53.03669211271581,,,,,0.8193228022982444
m180510131659523,219.35030942128722,50.45677598394567,,,,,0.4239613916211132
m180510134700044,229.05981947743223,47.238284979103526,,,,,0.7760496874591459
m180510141701265,237.77008651838267,43.53219701469793,,,,,0.6187870179769156
m180510144702559,245.62690776216172,39.46908481709201,,,,,0.2545786514986672
m180510151703674,252.79508201306336,35.15551982790547,,,,,0.16367967276828546
m180510154704910,259.43104792383764,30.677340449532466,,,,,0.4952716701270327
m180510161706085,265.67610844803374,26.102057979276676,,,,,0.506011287366968
m180510164707370,271.64173227290627,21.493920591565832,,,,,0.7023153061925411
m180510171708486,277.43250325502646,16.90301235603635,,,,,0.33765535640293287
m180510174709742,283.135465325177,12.378110214872219,,,,,0.24345303910250587
m180511051551391,74.83111541455281,10.94065250781343,,,,,0.29320402375895027
m180511054552641,80.51159250195566,15.437789930001458,,,,,0.36695775103534006
m180511061553903,86.25223672575716,20.018691938396874,,,,,0.36307253917008825
m180511064555060,92.13927239403952,24.637352940071413,,,,,0.3853991017081726
m180511071556273,98.26224328682164,29.237628780047572,,,,,0.42946813767308295
m180511074557425,104.73678450675183,33.76597931296891,,,,,0.3315693960350188
m180511081558655,111.69474602556801,38.15693034545169,,,,,0.3381246662427072
m180511084559925,119.28812004287047,42.330923834043595,,,,,0.322464164714902
m180511091601087,127.6881052502056,46.191220394435156,,,,,0.4395301583643732
m180511094602249,137.04596984712165,49.61112343261722,,,,,0.4000567248909265
m180511101603540,147.47621512486472,52.44653644767003,,,,,0.44674618491871276
m180511104604724,158.9646342899612,54.536376258208,,,,,0.4203575883944419
m180511111605971,171.29222415686377,55.729740079803456,,,,,0.5423617496969871
m180511114752537,184.76143916239894,55.90424458290811,,,,,0.6466070316706588
m180511121753752,197.2729796840283,55.02478942537727,,,,,0.23835710534654256
m180511124754927,209.06586136156724,53.20915780435322,,,,,0.22802165295445834
m180511131756212,219.85135843842102,50.59562689958286,,,,,0.41023219536406963
m180511134757326,229.54541860666345,47.34866425118552,,,,,0.4359223666688086
m180511141758522,238.23391100453992,43.61983175684378,,,,,0.6982936000584975
m180511144759715,246.06745496362754,39.53951089762401,,,,,0.666818376205681
m180511151800927,253.21369064691513,35.21372670001232,,,,,0.7606741398756041
m180511154802230,259.83381051881497,30.725172264290066,,,,,0.4541642938969778
m180511161803343,266.05889956987795,26.14836495430207,,,,,0.6074943330504475
m180511164804536,272.01113622397725,21.539537717485057,,,,,0.4972969259983913
m180511171805729,277.79127943174893,16.950929548158573,,,,,0.36472686743437305
m180511174806952,283.4859906333821,12.431028813014185,,,,,0.3576420171903009
m180512051749385,75.04468176952078,11.431978750663713,,,,,0.7355326046252945
m180512054750606,80.72016598864035,15.934071475094584,,,,,0.9992120558119747
m180512061751808,86.46119270303535,20.517444304422252,,,,,0.9733370854485144
m180512064753020,92.35478535292093,25.136569758960352,,,,,0.8995592741872941
m180512071828235,98.61057610430312,29.821579218232397,,,,,0.9946071468930935
m180512074829429,105.11607857174097,34.344042128089185,,,,,0.9847817753561371
m180512081830692,112.11905786737671,38.72477519757362,,,,,0.9759783381822774
m180512084831905,119.77466173820716,42.882837269926476,,,,,0.9540271348833705
m180512091833082,128.2572102722294,46.71948430031687,,,,,0.951623417630362
m180512094834229,137.71912597096141,50.10546178889148,,,,,0.8860170928050237
m180512101835556,148.27139940841593,52.893831876035826,,,,,0.7973343732896669
m180512104836701,159.88774801666673,54.9215340405996,,,,,0.5754496444723145
m180512111837887,172.32757155201097,56.038228988761674,,,,,0.43335069055907255
m180512114839125,185.127591943425,56.146347468228385,,,,,0.5164974152505756
m180512121840283,197.68635639297582,55.235876421676515,,,,,0.30347018951874694
m180512124841490,209.50261097785454,53.38861760970072,,,,,0.7205864821925942
m180512131842687,220.2854716016887,50.74754396710228,,,,,0.41441476974347496
m180512134843925,229.96984656168803,47.475985807503726,,,,,0.2619772612956763
m180512141845172,238.64637246813865,43.725224990831656,,,,,0.588674520995965
m180512144846380,246.46079189755022,39.62977526260031,,,,,0.8648374366553586
m180512151847498,253.5884221455387,35.29325742270795,,,,,0.915320816927062
m180512154848757,260.1882153744686,30.80036923195732,,,,,0.8604297353650889
m180512161849954,266.3990703113013,26.22013487455327,,,,,0.9946913479030625
m180512164851159,272.34259164401965,21.608276741292066,,,,,0.9926869207025909
m180512171852352,278.1128993793865,17.021849109858106,,,,,0.9798365170916972
m180512174853584,283.7997422030958,12.506507525984704,,,,,0.9291142718496082
m180513050938776,73.3436914586208,10.421927814881288,,,,,0.9996335040250298
m180513053339697,77.87433352000868,13.986620618183869,,,,,0.9957292361417325
m180513055740646,82.42406596012674,17.620998426493504,,,,,0.9484734135311023
m180513062141695,87.03240142332352,21.297441662353954,,,,,0.9904728773036178
m180513064542642,91.74360636560985,24.99188927686656,,,,,0.9728141528602862
m180513070943599,96.60769143208859,28.678383136090684,,,,,0.9985814345636282
m180513073344529,101.68162723062679,32.328852870084866,,,,,0.9836370847837695
m180513075745564,107.030478143258,35.911748127525534,,,,,0.9196319086374726
m180513082146428,112.72816730736928,39.39052739635311,,,,,0.9661582846038453
m180513084702130,119.18966969617391,42.890405119526854,,,,,0.99463949780745
m180513091102729,125.86324262851826,46.00881677755538,,,,,0.9989248860516595
m180513093501827,133.1423937930543,48.86159213347836,,,,,0.97664086718177
m180513095920907,141.21880561864924,51.410697278902575,,,,,0.987866191300263
m180513102321926,149.91707884741714,53.506431542694266,,,,,0.9954473843399416
m180513104722846,159.29685469119062,55.09736360040324,,,,,0.999335698347666
m180513111123805,169.2270481594187,56.10546195585669,,,,,0.9596974081599642
m180513113524694,179.47569236750948,56.47396432195722,,,,,0.9688677844720043
m180513115925661,189.74204042592893,56.18056330087557,,,,,0.9193660107112548
m180513122326649,199.72135661466774,55.24325302598013,,,,,0.9558148552739746
m180513124727639,209.17163367105408,53.715602670931325,,,,,0.9993715945677054
m180513131128599,217.95016162256965,51.67407620348744,,,,,0.9945641600616884
m180513133529683,226.01179291880067,49.20370264862596,,,,,0.9897638161670371
m180513135930530,233.3833292220503,46.387096559452786,,,,,0.9968575296753165
m180513142331608,240.1333319712071,43.2983757337463,,,,,0.9835267371443892
m180513144820912,246.54690692260576,39.88833207363115,,,,,0.9915342531924369
m180513151221993,252.30196967574514,36.431498202606825,,,,,0.9987139403635268
m180513153622854,257.69724538416494,32.865408625618976,,,,,0.9873804844217052
m180513160023833,262.80792077024864,29.227479118940934,,,,,0.9804587182390466
m180513162424900,267.7002213481887,25.549898656583675,,,,,0.9954983481091334
m180513164825829,272.4322037259302,21.861176448142835,,,,,0.972950647129078
m180513171226799,277.05471183165474,18.18751309927458,,,,,0.9799016620836205
m180513173627759,281.6127156308577,14.553195055120181,,,,,0.9749856525910645
m180513180028750,286.14629467358867,10.985062397796854,,,,,0.997054737303928
m180514051626233,74.47113029434729,11.612171093799697,,,,,0.9997221366671024
m180514054027253,78.99813869509673,15.19805712032318,,,,,0.9997407495219377
m180514060428243,83.55513845649169,18.844906854057257,,,,,0.9992763144774773
m180514062829164,88.18286482674212,22.5282998073982,,,,,0.9955373464716453
m180514065230147,92.92714154498967,26.223316035159204,,,,,0.9414023013465515
m180514071646159,97.89217680740119,29.94177688724628,,,,,0.971999618879639
m180514074102182,103.09059963375203,33.61548292479685,,,,,0.9929537049552294
m180514080638952,108.90528993834563,37.405097272562536,,,,,0.9941555635817337
m180514083039839,114.75115322631116,40.83928565139368,,,,,0.9910941921245466
m180514085441676,121.06786243490069,44.11147560349046,,,,,0.9250305228661138
m180514091842720,127.93739349453271,47.1617834453048,,,,,0.4599941059293022
m180514094242646,135.44456369432046,49.924864757047175,,,,,0.4255784941757275
m180514100643349,143.6642865490806,52.32813511840786,,,,,0.5621370216330122
m180514103044321,152.608487569104,54.28516190053493,,,,,0.5017972483996268
m180514105445260,162.21498471218686,55.71068043692454,,,,,0.592803029463706
m180514111846271,172.3190201551701,56.53061049583872,,,,,0.7137435990613803
m180514114336251,183.00993277239755,56.690785262064686,,,,,0.7201162860263992
m180514120737260,193.26016158437577,56.170878092632485,,,,,0.7555520594902294
m180514123138398,203.12421150068147,55.019147689122846,,,,,0.7306764221661375
m180514125539358,212.3890352607236,53.29955194292375,,,,,0.5985588332398998
m180514131940417,220.9466885548593,51.09401555803493,,,,,0.5283391793946833
m180514134341286,228.78136632534915,48.488581842525626,,,,,0.6575620262308304
m180514140742515,235.9392679717391,45.56400412295289,,,,,0.6313374000943938
m180514143143106,242.49922753742948,42.39121049875271,,,,,0.6787399097276541
m180514145544233,248.55129423643768,39.0303100497158,,,,,0.32024524652061487
m180514151945315,254.1844517732707,35.531508081336334,,,,,0.5442128424266731
m180514154401041,259.53432038408823,31.898984669386362,,,,,0.5361299886328637
m180514160804411,264.57101116108237,28.23832600069781,,,,,0.6721341189139842
m180514163205362,269.40123897984535,24.55349529253658,,,,,0.5650326500495235
m180514165606366,274.08789622225464,20.866977527650363,,,,,0.5762575310048061
m180514172007277,278.6799963257943,17.2044081135415,,,,,0.19618170577951302
m180514174408325,283.22076072753214,13.589613311355938,,,,,0.356484474884833
m180514180809313,287.74882097741374,10.050591774048852,,,,,0.38761934939209086
m180515052738310,76.4242775290258,13.457878599060257,,,,,0.40812938593089754
m180515055739468,82.09326623824468,17.986094235745487,,,,,0.18858411570105096
m180515062740554,87.85443518050207,22.5826681131915,,,,,0.1510902922882954
m180515065741861,93.79571621117267,27.19995283174828,,,,,0.11821201371146974
m180515072742989,100.02023835653455,31.78625922732447,,,,,0.10515819818701931
