azimuth	correctedSkyCover	smoothCorrectedSkyCover
160.0744755883121	0.9966477970886564	0.9966222790557542
160.32095797442946	0.9965192864729606	0.9964740529603459
160.56766471947367	0.9964445751959803	0.9964453004290857
160.8145937398309	0.996502915937339	0.996495056983049
161.06174292488802	0.9963791968924616	0.9964210622026319
161.30911013712767	0.9963581379123051	0.9963258526261237
161.55669321234737	0.9965310864381763	0.9965606488253056
161.80448995980518	0.9959631998000885	0.9959055211755113
162.0524981623759	0.9957366753019056	0.9956254380882088
162.3007155767521	0.9954851891965855	0.9950440977228345
162.5491399336442	0.9942453809965454	0.9930731271643503
162.7977689379553	0.9910169340286425	0.989647090934665
163.04660026896352	0.9649545320465972	0.9638116342527135
163.29563158057658	0.8106508755097359	0.8126640039862614
163.54486050148128	0.6162188749445477	0.6203758708190794
163.79428463541586	0.48967427596270374	0.49065851602253724
