filename	altitude	azimuth	thin_sky_cover	opaque_sky_cover	fractional_sky_cover	fractional_sky_cover_hybrid	thin_sky_cover_TSI	opaque_sky_cover_TSI	fractional_sky_cover_TSI	energy	entropy	contrast	homogeneity	outside_c	outside_s	horizon_c	horizon_s	inner_c	inner_s	sun_c	sun_s
2018020708470	11.478009490473987	134.09867360646956	0.029027863777089782	0.02261300309597523	0.05164086687306502	0.11114970475859673	0.0182447454674643	0.009053611130211556	0.027298356597675856	336408578	282171.761638609	1091279	30506.34047619048	13	17727	1710	3490	14	17073	348	0
2018020708480	11.58860694761987	134.31739510904714	0.030712074303405574	0.02221671826625387	0.05292879256965945	0.11382234786490106	0.020204334081642003	0.00712420396756311	0.02732853804920511	339171956	282350.7212896618	1087574	30531.85952380953	14	17726	1738	3439	14	17073	371	0
2018020708490	11.698793544484507	134.53641931332527	0.03140078687551036	0.02333407566872046	0.05473486254423082	0.12437428755513703	0.02093881010744313	0.007972325949004605	0.028911136056447732	334366922	282073.8682460101	1083724	30782.459523809524	13	17726	1804	3389	25	17086	370	0
2018020708500	11.80856710344693	134.75574706571157	0.0313018088238933	0.02345779823324178	0.054759607057135076	0.11899449650453667	0.01897820257168397	0.009236975406266473	0.028215177977950444	330647332	282152.27356707666	1083957	30926.103571428568	13	17726	1783	3386	23	17088	394	0
2018020708510	11.917925444671516	134.9753791924675	0.029668670972211913	0.025016702546210377	0.05468537351842229	0.1204048221461527	0.02275542505849429	0.009978437399642152	0.03273386245813644	331483338	282075.08045371296	1076787	30824.077380952393	12	17726	1761	3384	18	17093	419	0
2018020708520	12.026866386182595	135.1953164994653	0.030460495385148344	0.0261549501398065	0.056615445524954844	0.12359884932050391	0.023296915167095117	0.010053250091810503	0.03335016525890562	329374514	281706.8774808577	1072370	30969.705952380962	12	17699	1861	3336	21	17090	394	0
2018020708530	12.135387743951357	135.4155597720102	0.030707940514190978	0.027070497117264246	0.05777843763145522	0.11145272867025365	0.026405138793301215	0.011011699931176875	0.03741683872447809	328746318	281736.1828233822	1052879	31551.076190476186	12	17727	1886	3259	19	17092	418	0
2018020708540	12.24348733198169	135.63610977470506	0.030414860681114552	0.027046439628482973	0.05746130030959752	0.11779156327543425	0.025300790649707805	0.012123295519651656	0.03742408616935946	326424338	281464.2686313932	1054721	31730.3761904762	12	17728	1866	3264	24	17063	418	0
2018020708550	12.351162962376673	135.85696725117296	0.031034055727554178	0.027046439628482973	0.058080495356037154	0.12233804914370812	0.02428296527077797	0.012943278658480712	0.03722624392925868	320445408	280962.66123973863	1048757	31823.398809523813	12	17728	1864	3242	27	17060	442	0
2018020708560	12.458412445435622	136.07813292391492	0.030959752321981424	0.027120743034055726	0.058080495356037154	0.11821363850755902	0.02627419539571641	0.012232275798877562	0.03850647119459397	325507098	281443.58104787586	1049585	31853.060714285715	11	17726	1880	3229	12	17075	442	0
2018020708570	12.565233589746642	136.29960749412416	0.031559696512863604	0.02814917331883449	0.0597088698316981	0.12262538699690402	0.026561460650962224	0.01351010390623208	0.0400715645571943	322846356	281779.71976308187	1050418	31757.582142857143	12	17725	1907	3203	10	17119	487	0
2018020708580	12.671624202269038	136.52139164148215	0.03167823016715637	0.02856719587170687	0.06024542603886324	0.12426357740482202	0.025435963243887347	0.014230390247255895	0.03966635349114324	322111616	281678.2405127534	1054287	31859.490476190476	12	17728	1945	3190	19	17143	464	0
2018020708590	12.777582088414917	136.74348602394693	0.031909901454716096	0.028155795401220086	0.060065696855936185	0.12495669817390014	0.027214001007925964	0.012232556008613185	0.03944655701653915	327305784	282160.39802823734	1061291	31812.473809523806	11	17729	1921	3188	15	17140	485	0
2018020709000	12.88310505216261	136.96589127760487	0.030682576150596604	0.027396921860717904	0.05807949801131451	0.12007425742574257	0.02513473225547529	0.01275083132668272	0.03788556358215801	324153568	281769.29090020555	1062137	31992.10833333334	12	17722	1849	3262	6	17144	484	0
2018020709010	12.988190896126357	137.18860801642796	0.03038612613947973	0.026235825983843473	0.0566219521233232	0.12233831831237	0.02200247785986326	0.012802275960170697	0.03480475382003396	323797116	281697.9164360382	1070631	31852.869047619057	11	17695	1764	3350	8	17142	509	0
2018020709020	13.092837421673483	137.41163683212554	0.029785445916551315	0.025954122997824798	0.05573956891437611	0.11930467511885895	0.025828482376128708	0.00928175276160792	0.03511023513773663	323276216	281886.4816579239	1073796	31409.41071428572	11	17723	1739	3341	3	17137	502	0
2018020709030	13.197042429012326	137.63497829393233	0.03009173404544668	0.024726157802339093	0.05481789184778577	0.11823270097577888	0.020990571448234727	0.01147025762198619	0.032460829070220916	325236484	282006.784277472	1076794	31526.184523809527	11	17724	1702	3382	3	17120	501	0
2018020709040	13.300803717285595	137.8586329484028	0.028468254557146744	0.02433776062922015	0.05280601518636689	0.12246768042003071	0.022123995144630464	0.009069463848109383	0.03119345899273985	325889326	281827.3011634303	1087880	31298.565476190488	10	17725	1598	3458	3	17113	524	0
2018020709050	13.404119084677353	138.0826013192322	0.02850003710942332	0.023205759382499195	0.051705796491922515	0.12064396284829722	0.018756870648589226	0.009160864785635764	0.02791773543422499	326216460	282145.09578416817	1099819	31244.057142857135	10	17728	1559	3493	1	17110	520	0
2018020709060	13.506986328521213	138.30688390707488	0.029044308651443557	0.023378936691323817	0.05242324534276738	0.12094936081656922	0.021673387096774195	0.009484970674486804	0.031158357771260997	326128198	281888.775619228	1103011	31025.90595238096	10	17728	1564	3463	0	17111	545	0
2018020709070	13.60940324539913	138.53148118934143	0.029275656413175283	0.023286891534064193	0.052562547947239475	0.11909187795870821	0.019143576826196475	0.00993817265857568	0.029081749484772157	326259174	281777.18238789	1108088	31161.73095238095	10	17729	1569	3455	3	17101	542	0
2018020709080	13.711367631240398	138.75639361998478	0.029230655093107797	0.023963202017953853	0.05319385711106165	0.11996234921106735	0.020174032516601787	0.00822074650790016	0.028394779024501948	317129792	281454.7040164525	1094597	31330.963095238098	10	17729	1570	3430	5	17127	566	0
2018020709090	13.812877281439722	138.98162162935827	0.029064015039081823	0.023325418027109922	0.052389433066191746	0.12118734359126837	0.021432496794284668	0.008151676131159554	0.02958417292544422	318788840	281735.1838035461	1092883	31298.639285714282	11	17730	1569	3453	1	17127	537	0
2018020709100	13.913929990964292	139.20716562396342	0.027802513109725934	0.02221232808944296	0.050014841199168894	0.12471206004012583	0.022420393847000297	0.006464776139932601	0.0288851699869329	326092062	282052.42331236304	1087991	31621.638095238093	12	17728	1446	3552	2	17126	562	0
2018020709110	14.014523554466635	139.43302598631232	0.030282038594755072	0.022117763483424046	0.05239980207817912	0.11433032616238722	0.02181142634343249	0.005343914130409853	0.02715534047384234	327227190	281950.11343779636	1079006	31580.72738095238	12	17728	1537	3462	10	17112	559	0
2018020709120	14.114655766388909	139.65920307471777	0.02822061590256461	0.023195365877809685	0.05141598178037429	0.1184889373945828	0.023677997570311964	0.006509730212941527	0.03018772778325349	329183092	281919.49435852317	1084579	31730.0380952381	12	17708	1478	3517	4	17094	583	0
2018020709130	14.214324421090636	139.885697223081	0.030555899467624117	0.021839792001980933	0.05239569146960505	0.11990770604872723	0.02226859921108155	0.006834235391248509	0.029102834602330062	319898326	281374.0825818138	1089449	31503.84523809524	10	17710	1527	3464	0	17095	579	0
2018020709140	14.31352731294965	140.11250874071823	0.02944964581166097	0.022093426462574926	0.05154307227423589	0.12718569408963515	0.02259032694114143	0.0056132151121497465	0.028203542053291175	321137962	281055.1642530864	1083607	31712.696428571428	11	17722	1470	3483	1	17088	599	0
2018020709150	14.412262236500036	140.33963791221638	0.02806261455392084	0.021573289740922375	0.049635904294843214	0.11707643833577294	0.020683968206702246	0.005772270197219232	0.02645623840392148	326425806	281815.0734269178	1084545	31647.94880952381	10	17723	1421	3560	2	17087	571	0
2018020709160	14.510526986536926	140.56708499715918	0.027759924852919365	0.022123893805309734	0.0498838186582291	0.12107856488474014	0.02177197802197802	0.005357142857142857	0.02712912087912088	328289084	282510.21038251295	1090816	31778.13452380952	11	17736	1382	3575	4	17125	621	0
2018020709170	14.608319358239362	140.79485022999333	0.028254313541306177	0.02185198002669699	0.05010629356800317	0.11559419428344975	0.02090201465201465	0.0054487179487179484	0.026350732600732597	333552000	282665.96725393354	1088872	31641.985714285714	10	17737	1396	3561	0	17129	621	0
2018020709180	14.705637147299262	141.0229338198555	0.027434808376135916	0.021360134334255234	0.04879494271039115	0.1271823532321084	0.021048533015734866	0.005290762923432812	0.02633929593916768	326700424	282095.79040082113	1091318	32112.78571428572	12	17721	1315	3634	4	17160	645	5
2018020709190	14.802478150046023	141.25133595033213	0.026636356897531566	0.02223814583281856	0.04887450273035013	0.11583011583011583	0.01967378125500423	0.006313911193466475	0.025987692448470705	329793146	282534.3346372346	1089291	31852.261904761905	10	17722	1322	3622	6	17147	640	2
2018020709200	14.898840163574244	141.48005677933054	0.025012357884330202	0.022244191794364803	0.047256549678695005	0.11783337045010268	0.017267834650177488	0.0051070651551585935	0.02237489980533608	333773370	282453.305134856	1092060	31739.476190476194	10	17722	1228	3693	8	17127	666	6
2018020709210	14.994720985863896	141.70909643887484	0.026948180379746837	0.020643789556962024	0.04759196993670886	0.1206068706068706	0.017915645261059817	0.0044216362345070905	0.022337281495566907	332182004	282639.43257009966	1089674	31623.4761904762	10	17725	1253	3671	5	17125	657	2
