filename,altitude,relative_altitude,azimuth,thin_sky_cover,opaque_sky_cover,cloud_cover_fixed,cloud_cover_hybrid_mce,cloud_cover_hybrid_otsu,cloud_cover_hybrid_kmeans,thin_cloud_cover_TSI,opaque_cloud_cover_TSI,cloud_cover_TSI,energy,entropy,contrast,homogeneity,outside_c,outside_s,horizon_c,horizon_s,inner_c,inner_s,sun_c,sun_s
2018020713150,20.573115075852687,0.9009890533749284,200.7951958387357,0.03536590898779547,0.044485277437502836,0.07985118642529832,0,0,0,0.03454014864803247,0.007204413843417993,0.04174456249145046,,,,,26,20457,2250,2860,4,17149,1320,16
2018020713160,20.518330148525855,0.89858977550041,201.04607857078554,0.03453906338587141,0.04444948406848849,0.0789885474543599,0,0,0,0.030308550609131277,0.008265968347944894,0.03857451895707617,,,,,34,20456,2200,2904,4,17154,1316,27
2018020713170,20.462915971391002,0.8961629399523561,201.2967136984924,0.03376800090713233,0.045968930717768454,0.07973693162490078,0,0,0,0.03372961647080259,0.008836658467705202,0.04256627493850779,,,,,30,20460,2258,2862,2,17156,1305,22
2018020713180,20.40687423091208,0.8937086205885932,201.54709913841396,0.03426041548416393,0.0453626972414576,0.07962311272562153,0,0,0,0.03349827833899619,0.008528492919526601,0.04202677125852279,,,,,27,20458,2264,2859,4,17130,1278,25
2018020713190,20.350206627532632,0.8912268918791766,201.79723283784344,0.034214230577123916,0.04563410979430595,0.07984834037142988,0,0,0,0.033312067079839594,0.009455887714181554,0.04276795479402115,,,,,29,20425,2278,2851,4,17132,1278,49
2018020713200,20.292914875497477,0.8887178288985814,202.0471127749206,0.0330458465728552,0.045188379482523834,0.07823422605537902,0,0,0,0.030460556315549475,0.01121751025991792,0.041678066575467396,,,,,25,20472,2212,2873,3,17148,1284,43
2018020713210,20.2350007026357,0.8861815073161988,202.29673695871892,0.03442250964374858,0.045495802132970276,0.07991831177671885,0,0,0,0.03072396332284111,0.011769536061311071,0.042493499384152186,,,,,26,20459,2293,2821,4,17151,1282,34
2018020713220,20.176465850147302,0.8836180033869926,202.54610342940242,0.03261264534883721,0.045285247093023256,0.07789789244186046,0,0,0,0.028224887146048972,0.01051023665131549,0.03873512379736446,,,,,31,20454,2202,2912,5,17114,1277,37
2018020713230,20.117312072434437,0.8810273939441076,202.795210258273,0.03328716423332804,0.044526691037896506,0.07781385527122454,0,0,0,0.027077625570776257,0.011278538812785389,0.038356164383561646,,,,,29,20467,2194,2925,4,17119,1278,25
2018020713240,20.057541136866682,0.8784097563885905,203.04405554791032,0.03646022520886306,0.04313476207773338,0.07959498728659645,0,0,0,0.02775495298091847,0.010522231352140966,0.03827718433305943,,,,,31,20434,2266,2886,5,17120,1280,26
