azimuth,original_sky_cover,corrected_sky_cover,smooth_corrected_sky_cover
149.20607707674404,0.06600862264579078,0.0006126616746085772,0.0003314754371205042
149.44553267541508,0.06714318130247333,0.0006807351940095302,0.0002938817259465071
149.68529499382143,0.06831903400063552,0.000590131190703164,0.0006587373469072594
149.9253631568167,0.06919409761634507,0.0006129398410896708,0.0010886329051131294
150.1657362582059,0.07274420294792305,0.0006586268765188163,0.004320693302387532
150.40641336059588,0.0732665621948173,0.000590493061706525,0.004638486172616793
150.64739349537209,0.0720225382832735,0.0005907211341845776,0.0030435268871228383
150.88867566259933,0.0688190121325033,0.0006361612214295452,0.0
151.13025883092965,0.06775350801507651,0.0005449343808183098,0.0
151.37214193755585,0.06707234003905363,0.0005449343808183098,0.0
151.61432388816166,0.06947215672047886,0.0005668420097950299,0.0004962981877568023
