filename	altitude	azimuth	thin_sky_cover	opaque_sky_cover	fractional_sky_cover	fractional_sky_cover_hybrid	thin_sky_cover_TSI	opaque_sky_cover_TSI	fractional_sky_cover_TSI	energy	entropy	contrast	homogeneity	outside_c	outside_s	horizon_c	horizon_s	inner_c	inner_s	sun_c	sun_s
2018020109100	12.335457497939178	140.09828060386008	0.0	0.9978644557502669	0.9978644557502669	0.9999162514132574	0.5415316274958638	0.45699521791355985	0.9985268454094236	12696214	182479.7460915751	6186310	58860.80437184636	23253	42	6556	14	17064	25	788	21
2018020109110	12.434202661773002	140.32108083140633	0.0	0.9968385570420618	0.9968385570420618	1.0	0.561134282346541	0.43415087496599875	0.9952851573125396	12014450	178337.18032236307	6616095	57260.21112596407	23187	111	6538	3	17061	28	826	9
2018020109120	12.532486764252626	140.5441795011079	0.0	0.9944411936805149	0.9944411936805149	0.9998955111594082	0.5515912594070178	0.440883126303382	0.9924743857103998	10705416	173333.63338995053	7060737	54951.32572808407	23150	159	6521	26	17078	51	837	30
2018020109130	12.630307699096678	140.76757686211454	0.0	0.9937724651007273	0.9937724651007273	0.9999582027168235	0.5844547143310226	0.4106293326084002	0.9950840469394228	9550202	168508.9972373256	7044736	52380.69079086154	23128	181	6496	25	17096	33	834	59
2018020109140	12.727663360593523	140.99127314022527	0.0	0.9964924002004343	0.9964924002004343	0.9998956049692035	0.5745081149696255	0.42261311088947323	0.9971212258590987	8858050	164159.52747101674	7330641	50756.48162925789	23182	115	6526	10	17146	18	874	25
2018020109150	12.824551643706874	141.21526853770828	0.0	0.9955084816578925	0.9955084816578925	0.9999791092170135	0.5282950478002809	0.4647954329210276	0.9930904807213086	9080766	163984.06468292492	7244253	49499.30886646468	23138	159	6515	21	17130	23	870	12
2018020109160	12.920970444201995	141.43956323311895	0.0	0.9962805859121967	0.9962805859121967	0.9997701389614461	0.5156611214360183	0.4785594488010516	0.9942205702370699	9036444	161436.68707564057	7794674	48119.62862333486	23229	68	6519	20	17096	39	836	50
2018020109170	13.016917658749325	141.66415738115717	0.0	0.9989131570697043	0.9989131570697043	0.999916394950255	0.5190943498855473	0.47918319243931734	0.9982775423248647	7804608	158376.31847493004	8443614	45955.3248779078	23288	7	6500	12	17124	6	881	27
2018020109180	13.112391185062291	141.88905111255477	0.0	0.9994982753214173	0.9994982753214173	0.9999790948050591	0.4314983115382	0.5679804183759037	0.9994787299141037	8707934	157628.26579047745	9236600	46293.34284959785	23285	1	6515	5	17119	6	892	12
2018020109190	13.207388922000865	142.11424453383202	0.0	0.9993726736648405	0.9993726736648405	0.9999790891221614	0.25576648295570525	0.7439386722913973	0.9997051552471026	8577840	158988.50273408138	9258464	46060.39113246109	23283	7	6485	2	17115	6	909	15
2018020109200	13.301908769696013	142.3397377271968	0.0	0.9995817824432269	0.9995817824432269	1.0	0.02944440669520509	0.9704423455867365	0.9998867522819416	9167830	160092.47710861592	8779342	46793.84972377848	23294	0	6482	1	17119	2	907	17
2018020109210	13.39594862967824	142.56553075040267	0.0	0.9999581694971974	0.9999581694971974	1.0	0.0022201078338090706	0.9977798921661909	1.0	9904122	160246.57830133586	8834317	47147.037572710535	23290	0	6458	0	17116	1	946	1
