azimuth	correctedSkyCover	smoothCorrectedSkyCover
131.28241923716934	0.0006930864625362014	0.0006930864625361993
131.49729148356636	0.0009908102350697282	0.0009908102350697293
131.71245367667524	0.0006432300042057347	0.0006432300042057346
131.9279069083515	0.0008411469285767299	0.0008411469285767303
132.14365225266883	0.0009398728698276075	0.0009398728698276071
132.3596907657527	0.041317409687708626	0.06851083511378835
132.576023485553	0.000617955309472019	0.0
132.79265143170701	0.0008895038545167029	0.0
133.0095756053491	0.0006671278908875272	0.0
133.22679698890707	0.0006424194504842855	0.0
133.4443165459243	0.0006179858604835122	0.0
133.66213522093085	0.0008408141058931177	0.0001473380630795454
133.88025393917238	0.0007430340557275541	0.0
134.09867360646956	0.0006687306501547988	0.0
134.31739510904714	0.0006934984520123839	0.00013788677493232343
134.53641931332527	0.0009402914903620122	0.00155266481901805
134.75574706571157	0.0008908024645534853	0.0010596138034307603
134.9753791924675	0.0007423353871279044	0.0004350399769439267
135.1953164994653	0.0008165689258406948	0.0017335330361080703
135.4155597720102	0.0007670799000321679	0.002077222441344624
135.63610977470506	0.000891640866873065	0.0010356132473327007
135.85696725117296	0.0009659442724458204	0.0010919106855333052
136.07813292391492	0.0005696594427244583	0.0007153088453275419
136.29960749412416	0.0005437065961495688	0.002122729840212431
136.52139164148215	0.0007654131996740821	0.0026998223131818114
136.74348602394693	0.0006421497196769493	0.002774056339541753
136.96589127760487	0.0004446750166753131	0.0011963754661025866
137.18860801642796	0.00046937918426838605	0.00030691861437916884
137.41163683212554	0.0003460549733043306	0.0
137.63497829393233	0.0003461662092327473	0.0
137.8586329484028	0.0003215354554673394	0.0
138.0826013192322	0.0002721357710101185	0.0
138.30688390707488	0.0002473961554637441	0.0
138.53148118934143	0.00032171051003489323	9.858303995811946e-05
138.75639361998478	0.0003709473996587284	0.0011672533018185632
138.98162162935827	0.00029682398337785694	0.0005951943427799367
139.20716562396342	0.0003462946472741664	0.0
139.43302598631232	0.0005442850074220683	0.0009389239398008772
139.65920307471777	0.0003960788196851173	0.0002213858465325222
139.885697223081	0.0002476166893648632	0.001439269357102764
140.11250874071823	0.0002972209838014564	0.001028956936903913
140.33963791221638	0.0002972209838014564	0.0
140.56708499715918	0.00037079151629010727	1.6736508532767813e-05
140.79485022999333	0.00024719434419340485	0.000702650783610391
141.0229338198555	0.0003951007506914263	0.0
141.25133595033213	0.0003953448148056633	0.0006643765385256212
141.48005677933054	0.0004448838358872961	0.0
141.70909643887484	0.0003708465189873418	0.0
141.93845503490198	0.0003461833287999802	0.0
142.16813264709705	0.00039575552202626826	0.0
142.39812932875822	0.00046995968240619356	0.001471688148326676
142.62844510653485	0.0003216866277343363	0.0032998965776569605
142.85907998029768	0.00044541225378600416	0.001118522316558422
143.09003392298393	0.00042066712857567057	0.0
143.32130688036983	0.0005195576337860907	0.001580966593382624
143.55289877094512	0.0004948167940819912	0.00036202888307912406
143.7848094857307	0.0003712319952482305	0.0005269826231210778
144.01703888809016	0.0003960886248298057	0.0005290968817116826
144.24958681356887	0.0004694023766583492	0.0022034096469914013
144.4824530697859	0.00037058082367764407	0.0004260296458718088
144.71563743618293	0.0002718868950516585	0.0
144.94913966391124	0.00037086485684616525	0.0
145.18295947568893	0.00042040705294655884	0.0
145.41709656562531	0.0003215672693991639	0.00019230691476582878
145.65155059904615	0.0004696576442961315	0.00038898983860522623
145.88632121240005	0.00039550117414411073	0.0009887545502433454
146.1214080130543	0.00029668455015205084	0.0008415402306952771
146.35681057916773	0.00032149569690374916	5.040873911071886e-05
146.59252845959568	0.0002720348204570185	0.0006107912342086658
146.82856117366904	0.0002969708968521085	0.0003799426547672277
147.06490821110623	0.0003464660463274599	0.0007671252162805217
147.30156903188507	0.0003712871287128713	0.0016449262656517
147.53854306610174	0.00032186184699182965	0.0017278567106633613
147.77582971382236	0.00034669770436591464	0.0
148.01342834500628	0.0002971694608850697	0.0
148.25133829933353	0.0002470111649046537	0.00026566777373267236
148.48955888613474	0.00037135147178966654	0.0008722315997571686
148.72808938425788	0.0005436662877477389	0.0008973963887766653
148.966929041946	0.00027183314387386944	0.0005678894912199348
149.20607707674404	0.00037085568769006354	0.00042927590792035675
149.44553267541508	0.00042030311271540533	0.00013211401303183518
149.68529499382143	0.00027204827620319535	0.00015977772734548923
149.9253631568167	0.00029683132559922825	0.0007479966589310771
150.1657362582059	0.00037121362106513564	0.004270943461732346
150.40641336059588	0.0003464660463274599	0.00439858227772235
150.64739349537209	0.00029708117743173324	0.003203242814328232
150.88867566259933	0.00037135147178966654	0.0
151.13025883092965	0.00024740227610094015	0.0
151.37214193755585	0.00024740227610094015	0.0
151.61432388816166	0.0002964573348485597	0.0
151.8568035568437	0.00034657754672608	0.0003328544517982174
152.09957978604325	0.0002965818936753911	0.0016369895004601995
152.34265138654703	0.00037086485684616525	0.0
152.5860171373806	0.0003955891806359096	0.0
152.8296757858268	0.0004203966566101192	0.0034488372421685592
153.07362604736917	0.0004203966566101192	0.0025926685737481595
153.31786660564782	0.00034661186898071354	0.0
153.56239611244249	0.0005199178034710703	0.002476112476253692
153.80721318771128	0.0003712595599336683	0.0
154.0523164194879	0.0003960101972625795	0.0
154.29770436392346	0.0003710483352298026	0.0
154.5433755453076	0.0003215752238658289	0.0025025155475265626
154.78932845601696	0.0003464317529446699	0.0009551674348839898
155.03556155657478	0.0002969561989606533	0.001578544952994261
155.2820732756533	0.0003712871287128713	0.0006857764263117419
155.52886201007482	0.0003460806367883717	0.0
155.77592612484787	0.0003460806367883717	0.0008017495452689247
